8.4,2494.8,-1.16 
8.5,2494.8,-1.16 
8.6,2527.1,-1.16 
8.7,2559.4,-1.16 
8.8,2559.4,-1.16 
8.9,2591.7,-1.16 
9.0,2591.7,-1.16 
9.1,2624.1,-1.16 
9.2,2624.1,-1.16 
9.3,2656.5,-1.16 
9.4,2656.5,-1.16 
9.5,2688.9,-1.16 
9.6,2688.9,-1.16 
9.7,2721.4,-1.16 
9.8,2721.4,-1.16 
9.9,2753.9,-1.16 
10.0,2753.9,-1.16 
10.1,2786.5,-1.16 
10.2,2786.5,-1.16 
10.3,2819.1,-1.05 
10.4,2819.1,-1.05 
10.5,2851.7,-1.05 
10.6,2851.7,-1.05 
10.7,2851.7,-1.05 
10.8,2884.3,-1.05 
10.9,2884.3,-1.05 
11.0,2917.0,-1.05 
11.1,2917.0,-1.05 
11.2,2917.0,-1.05 
11.3,2949.7,-1.05 
11.4,2949.7,-1.05 
11.5,2949.7,-1.05 
11.6,2949.7,-1.05 
11.7,2982.5,-1.05 
11.8,2982.5,-1.05 
11.9,2982.5,-1.05 
12.0,3015.3,-1.05 
12.1,3015.3,-1.05 
12.2,3015.3,-1.05 
12.3,3015.3,-1.05 
12.4,3048.1,-1.05 
12.5,3048.1,-1.05 
12.6,3048.1,-1.05 
12.7,3048.1,-1.05 
12.8,3048.1,-1.05 
12.9,3048.1,-1.05 
13.0,3081.0,-1.05 
13.1,3081.0,-1.05 
13.2,3081.0,-1.05 
13.3,3081.0,-1.05 
13.4,3081.0,-1.05 
13.5,3081.0,-1.05 
13.6,3113.9,-1.05 
13.7,3113.9,-1.05 
13.8,3113.9,-1.05 
13.9,3113.9,-1.05 
14.0,3113.9,-1.05 
14.1,3113.9,-1.05 
14.2,3113.9,-1.05 
14.3,3113.9,-1.05 
14.4,3113.9,-1.05 
14.5,3113.9,-1.05 
14.6,3113.9,-1.05 
14.7,3113.9,-1.05 
14.8,3113.9,-1.05 
14.9,3113.9,-1.05 
15.0,3113.9,-1.05 
15.1,3113.9,-1.05 
15.2,3113.9,-1.05 
15.3,3113.9,-1.05 
15.4,3113.9,-1.05 
15.5,3113.9,-1.05 
15.6,3113.9,-1.05 
15.7,3113.9,-1.05 
15.8,3113.9,-1.05 
15.9,3113.9,-1.05 
16.0,3113.9,-1.05 
16.1,3113.9,-1.05 
16.2,3113.9,-1.05 
16.3,3113.9,-1.05 
16.4,3113.9,-1.05 
16.5,3113.9,-1.05 
16.6,3113.9,-1.05 
16.7,3113.9,-1.05 
16.8,3113.9,-1.05 
16.9,3113.9,-1.05 
17.0,3113.9,-1.05 
17.1,3113.9,-1.05 
17.2,3113.9,-1.05 
17.3,3113.9,-1.05 
17.4,3081.0,-1.05 
17.5,3081.0,-1.05 
17.6,3048.1,-1.05 
17.7,3048.1,-1.05 
17.8,3048.1,-1.05 
17.9,3048.1,-1.05 
18.0,3048.1,-1.05 
18.1,3015.3,-1.05 
18.2,3015.3,-1.05 
18.3,3015.3,-1.05 
18.4,2982.5,-1.05 
18.5,2982.5,-1.05 
18.6,2982.5,-1.05 
18.7,2949.7,-1.05 
18.8,2949.7,-1.05 
18.9,2949.7,-1.05 
19.0,2917.0,-1.05 
19.1,2917.0,-1.05 
19.2,2884.3,-1.05 
19.3,2884.3,-1.05 
19.4,2851.7,-1.05 
19.5,2851.7,-1.05 
19.6,2851.7,-1.05 
19.7,2819.1,-1.05 
19.8,2819.1,-1.05 
19.9,2786.5,-1.05 
20.0,2786.5,-1.05 
20.1,2753.9,-1.05 
20.2,2753.9,-1.05 
20.3,2721.4,-1.05 
20.4,2721.4,-1.05 
20.5,2624.1,-1.05 
20.6,2624.1,-1.28 
20.7,2624.1,-1.28 
20.8,2624.1,-1.51 
20.9,2624.1,-1.98 
21.0,2624.1,-5.23 
21.1,2624.1,-5.00 
21.2,2624.1,-1.63 
21.3,2591.7,-1.05 
21.4,2624.1,0.46 
21.5,2656.5,6.39 
21.6,2656.5,1.39 
21.7,2656.5,0.35 
21.8,2591.7,-0.58 
21.9,2559.4,-0.81 
22.0,2559.4,-0.00 
22.1,2527.1,1.16 
22.2,2494.8,3.49 
22.3,2462.6,0.58 
22.4,2462.6,-2.44 
22.7,2398.3,-0.93 
23.7,2334.1,-1.28 
24.7,2238.0,-2.21 
25.7,2174.2,-2.67 
26.7,2110.5,-1.51 
27.7,2078.7,-1.28 
28.7,2015.2,-1.39 
29.7,1951.9,-1.28 
30.7,1888.7,-1.63 
31.7,1825.6,-1.16 
32.7,1762.7,-1.28 
33.7,1699.9,-1.05 
34.7,1637.3,-1.51 
35.7,1574.8,-1.74 
36.7,1512.4,-1.51 
37.7,1450.2,-1.28 
38.7,1388.2,-1.51 
39.7,1326.2,-1.51 
40.7,1264.5,-1.39 
41.7,1202.8,-1.39 
42.7,1110.6,-1.05 
43.7,1080.0,-1.86 
44.7,988.2,-1.51 
45.7,927.2,-1.05 
46.7,866.4,-1.63 
47.7,805.7,-1.51 
48.7,745.1,-1.86 
49.6,654.5,-1.51 
49.7,654.5,-1.16 
49.8,654.5,-1.51 
49.9,654.5,-1.63 
50.0,654.5,-1.28 
50.1,654.5,-1.39 
50.2,624.4,-1.05 
50.3,624.4,-1.16 
50.4,624.4,-0.93 
50.5,624.4,-0.81 
50.6,624.4,-0.70 
50.7,624.4,-0.81 
50.8,594.3,-0.58 
50.9,594.3,-0.58 
51.0,594.3,-0.58 
51.1,594.3,-0.46 
51.2,594.3,1.16 
51.3,594.3,0.93 
51.4,564.2,4.88 
51.5,534.2,2.67 
51.6,534.2,1.28 
